# GREAT version 3.0.0	Species assembly: danRer7	Association rule: Basal+extension: 5000 bp upstream, 1000 bp downstream, 1000000 bp max extension, curated regulatory domains included
# Ontology summary statistics are provided in the footer.
#
# Ontology	ID	Desc	BinomRank	BinomP	BinomBonfP	BinomFdrQ	RegionFoldEnrich	ExpRegions	ObsRegions	GenomeFrac	SetCov	HyperRank	HyperP	HyperBonfP	HyperFdrQ	GeneFoldEnrich	ExpGenes	ObsGenes	TotalGenes	GeneSetCov	TermCov	Regions	Genes
GO Biological Process	GO:0006464	cellular protein modification process	243	8.923931e-1	1.000000e+0	1.000000e+0	5.582376e-1	3.582704e+0	2	1.492793e-1	8.333333e-2	243	8.783927e-1	1.000000e+0	1.000000e+0	5.667442e-1	3.528929e+0	2	1400	4.651163e-2	1.428571e-3	DMR_5,DMR_9	rhol,zgc:194737
GO Biological Process	GO:0009987	cellular process	244	8.934361e-1	1.000000e+0	1.000000e+0	8.554451e-1	1.636575e+1	14	6.819062e-1	5.833333e-1	260	9.255873e-1	1.000000e+0	1.000000e+0	7.921546e-1	2.019808e+1	16	8013	3.720930e-1	1.996755e-3	DMR_11,DMR_13,DMR_14,DMR_15,DMR_16,DMR_18,DMR_20,DMR_23,DMR_24,DMR_30,DMR_31,DMR_33,DMR_5,DMR_9	cdc5l,chchd6a,crls1,cxcr7b,dnaja2,dync1li1,glrx5,iqsec3a,med29,mrpl3,nudt18,papd4,pnn,rhol,si:dkey-63b1.1,zgc:194737
GO Biological Process	GO:0044767	single-organism developmental process	245	8.992418e-1	1.000000e+0	1.000000e+0	6.481645e-1	6.171273e+0	4	2.571364e-1	1.666667e-1	214	7.369906e-1	1.000000e+0	1.000000e+0	8.171389e-1	4.895129e+0	4	1942	9.302326e-2	2.059732e-3	DMR_12,DMR_16,DMR_30,DMR_9	cxcr7b,glrx5,med29,smyd3
GO Biological Process	GO:0043412	macromolecule modification	246	9.045477e-1	1.000000e+0	1.000000e+0	5.385875e-1	3.713417e+0	2	1.547257e-1	8.333333e-2	250	8.930840e-1	1.000000e+0	1.000000e+0	5.434533e-1	3.680169e+0	2	1460	4.651163e-2	1.369863e-3	DMR_5,DMR_9	rhol,zgc:194737
GO Biological Process	GO:0044699	single-organism process	247	9.055268e-1	1.000000e+0	1.000000e+0	8.187614e-1	1.465628e+1	12	6.106785e-1	5.000000e-1	227	8.185451e-1	1.000000e+0	1.000000e+0	8.535566e-1	1.640196e+1	14	6507	3.255814e-1	2.151529e-3	DMR_11,DMR_12,DMR_13,DMR_14,DMR_15,DMR_16,DMR_18,DMR_20,DMR_30,DMR_5,DMR_7,DMR_9	atrnl1a,cdc5l,chchd6a,cxcr7b,dync1li1,gfra1a,glrx5,iqsec3a,med29,pnn,rhol,si:dkey-63b1.1,slc6a1l,smyd3
GO Biological Process	GO:0051716	cellular response to stimulus	248	9.056582e-1	1.000000e+0	1.000000e+0	6.395064e-1	6.254824e+0	4	2.606177e-1	1.666667e-1	244	8.789364e-1	1.000000e+0	1.000000e+0	6.535765e-1	6.120171e+0	4	2428	9.302326e-2	1.647446e-3	DMR_16,DMR_18,DMR_30,DMR_5	chchd6a,cxcr7b,rhol,si:dkey-63b1.1
GO Biological Process	GO:0016310	phosphorylation	249	9.096594e-1	1.000000e+0	1.000000e+0	4.371254e-1	2.287673e+0	1	9.531971e-2	4.166667e-2	252	9.043357e-1	1.000000e+0	1.000000e+0	4.383657e-1	2.281201e+0	1	905	2.325581e-2	1.104972e-3	DMR_9	zgc:194737
GO Biological Process	GO:0034654	nucleobase-containing compound biosynthetic process	250	9.162654e-1	1.000000e+0	1.000000e+0	4.244011e-1	2.356262e+0	1	9.817756e-2	4.166667e-2	249	8.927350e-1	1.000000e+0	1.000000e+0	4.602331e-1	2.172812e+0	1	862	2.325581e-2	1.160093e-3	DMR_9	med29
GO Biological Process	GO:0019438	aromatic compound biosynthetic process	251	9.241379e-1	1.000000e+0	1.000000e+0	4.089779e-1	2.445120e+0	1	1.018800e-1	4.166667e-2	253	9.048444e-1	1.000000e+0	1.000000e+0	4.373990e-1	2.286242e+0	1	907	2.325581e-2	1.102536e-3	DMR_9	med29
GO Biological Process	GO:0009653	anatomical structure morphogenesis	252	9.255540e-1	1.000000e+0	1.000000e+0	5.026672e-1	3.978775e+0	2	1.657823e-1	8.333333e-2	222	7.890208e-1	1.000000e+0	1.000000e+0	7.003017e-1	2.855912e+0	2	1133	4.651163e-2	1.765225e-3	DMR_30,DMR_9	cxcr7b,med29
GO Biological Process	GO:0018130	heterocycle biosynthetic process	253	9.268786e-1	1.000000e+0	1.000000e+0	4.035282e-1	2.478142e+0	1	1.032559e-1	4.166667e-2	254	9.075950e-1	1.000000e+0	1.000000e+0	4.321579e-1	2.313969e+0	1	918	2.325581e-2	1.089325e-3	DMR_9	med29
GO Biological Process	GO:0044271	cellular nitrogen compound biosynthetic process	254	9.284542e-1	1.000000e+0	1.000000e+0	4.003735e-1	2.497668e+0	1	1.040695e-1	4.166667e-2	255	9.102679e-1	1.000000e+0	1.000000e+0	4.270408e-1	2.341696e+0	1	929	2.325581e-2	1.076426e-3	DMR_9	med29
GO Biological Process	GO:1901362	organic cyclic compound biosynthetic process	255	9.311704e-1	1.000000e+0	1.000000e+0	3.948956e-1	2.532315e+0	1	1.055131e-1	4.166667e-2	256	9.147079e-1	1.000000e+0	1.000000e+0	4.184820e-1	2.389589e+0	1	948	2.325581e-2	1.054852e-3	DMR_9	med29
GO Biological Process	GO:0009888	tissue development	256	9.359400e-1	1.000000e+0	1.000000e+0	3.851404e-1	2.596456e+0	1	1.081857e-1	4.166667e-2	236	8.474633e-1	1.000000e+0	1.000000e+0	5.441988e-1	1.837564e+0	1	729	2.325581e-2	1.371742e-3	DMR_13	pnn
GO Biological Process	GO:0019219	regulation of nucleobase-containing compound metabolic process	257	9.360574e-1	1.000000e+0	1.000000e+0	4.833671e-1	4.137642e+0	2	1.724018e-1	8.333333e-2	246	8.857056e-1	1.000000e+0	1.000000e+0	5.552427e-1	3.602028e+0	2	1429	4.651163e-2	1.399580e-3	DMR_20,DMR_9	iqsec3a,med29
GO Biological Process	GO:0051171	regulation of nitrogen compound metabolic process	258	9.366322e-1	1.000000e+0	1.000000e+0	4.822768e-1	4.146996e+0	2	1.727915e-1	8.333333e-2	247	8.861951e-1	1.000000e+0	1.000000e+0	5.544667e-1	3.607070e+0	2	1431	4.651163e-2	1.397624e-3	DMR_20,DMR_9	iqsec3a,med29
GO Biological Process	GO:0007165	signal transduction	259	9.441246e-1	1.000000e+0	1.000000e+0	5.325308e-1	5.633477e+0	3	2.347282e-1	1.250000e-1	257	9.183110e-1	1.000000e+0	1.000000e+0	5.579760e-1	5.376575e+0	3	2133	6.976744e-2	1.406470e-3	DMR_16,DMR_30,DMR_5	cxcr7b,rhol,si:dkey-63b1.1
GO Biological Process	GO:0044700	single organism signaling	260	9.543150e-1	1.000000e+0	1.000000e+0	5.125683e-1	5.852879e+0	3	2.438699e-1	1.250000e-1	262	9.288366e-1	1.000000e+0	1.000000e+0	5.404917e-1	5.550501e+0	3	2202	6.976744e-2	1.362398e-3	DMR_16,DMR_30,DMR_5	cxcr7b,rhol,si:dkey-63b1.1
GO Biological Process	GO:0080090	regulation of primary metabolic process	261	9.573139e-1	1.000000e+0	1.000000e+0	4.397368e-1	4.548176e+0	2	1.895073e-1	8.333333e-2	258	9.209790e-1	1.000000e+0	1.000000e+0	4.965218e-1	4.028020e+0	2	1598	4.651163e-2	1.251564e-3	DMR_20,DMR_9	iqsec3a,med29
GO Biological Process	GO:0031323	regulation of cellular metabolic process	262	9.573170e-1	1.000000e+0	1.000000e+0	4.397299e-1	4.548247e+0	2	1.895103e-1	8.333333e-2	259	9.223717e-1	1.000000e+0	1.000000e+0	4.940485e-1	4.048186e+0	2	1606	4.651163e-2	1.245330e-3	DMR_20,DMR_9	iqsec3a,med29
GO Biological Process	GO:0007154	cell communication	263	9.625881e-1	1.000000e+0	1.000000e+0	4.946187e-1	6.065278e+0	3	2.527199e-1	1.250000e-1	264	9.423138e-1	1.000000e+0	1.000000e+0	5.163396e-1	5.810130e+0	3	2305	6.976744e-2	1.301518e-3	DMR_16,DMR_30,DMR_5	cxcr7b,rhol,si:dkey-63b1.1
GO Biological Process	GO:0044765	single-organism transport	264	9.645747e-1	1.000000e+0	1.000000e+0	3.206882e-1	3.118294e+0	1	1.299289e-1	4.166667e-2	265	9.566197e-1	1.000000e+0	1.000000e+0	3.308765e-1	3.022276e+0	1	1199	2.325581e-2	8.340284e-4	DMR_20	slc6a1l
GO Biological Process	GO:0019222	regulation of metabolic process	265	9.683463e-1	1.000000e+0	1.000000e+0	4.130392e-1	4.842155e+0	2	2.017565e-1	8.333333e-2	263	9.401933e-1	1.000000e+0	1.000000e+0	4.607676e-1	4.340583e+0	2	1722	4.651163e-2	1.161440e-3	DMR_20,DMR_9	iqsec3a,med29
GO Biological Process	GO:0051179	localization	266	9.792618e-1	1.000000e+0	1.000000e+0	3.812960e-1	5.245269e+0	2	2.185529e-1	8.333333e-2	272	9.705497e-1	1.000000e+0	1.000000e+0	3.916297e-1	5.106864e+0	2	2026	4.651163e-2	9.871668e-4	DMR_20,DMR_30	cxcr7b,slc6a1l
GO Biological Process	GO:0006355	regulation of transcription, DNA-dependent	267	9.797365e-1	1.000000e+0	1.000000e+0	2.778776e-1	3.598706e+0	1	1.499461e-1	4.166667e-2	266	9.619274e-1	1.000000e+0	1.000000e+0	3.181403e-1	3.143267e+0	1	1247	2.325581e-2	8.019246e-4	DMR_9	med29
GO Biological Process	GO:2001141	regulation of RNA biosynthetic process	268	9.798724e-1	1.000000e+0	1.000000e+0	2.774365e-1	3.604429e+0	1	1.501845e-1	4.166667e-2	267	9.621342e-1	1.000000e+0	1.000000e+0	3.176308e-1	3.148309e+0	1	1249	2.325581e-2	8.006405e-4	DMR_9	med29
GO Biological Process	GO:0051252	regulation of RNA metabolic process	269	9.814270e-1	1.000000e+0	1.000000e+0	2.722850e-1	3.672622e+0	1	1.530259e-1	4.166667e-2	268	9.642404e-1	1.000000e+0	1.000000e+0	3.123787e-1	3.201243e+0	1	1270	2.325581e-2	7.874016e-4	DMR_9	med29
GO Biological Process	GO:2000112	regulation of cellular macromolecule biosynthetic process	270	9.834232e-1	1.000000e+0	1.000000e+0	2.653434e-1	3.768701e+0	1	1.570292e-1	4.166667e-2	269	9.693132e-1	1.000000e+0	1.000000e+0	2.991862e-1	3.342400e+0	1	1326	2.325581e-2	7.541478e-4	DMR_9	med29
GO Biological Process	GO:0010556	regulation of macromolecule biosynthetic process	271	9.835570e-1	1.000000e+0	1.000000e+0	2.648634e-1	3.775531e+0	1	1.573138e-1	4.166667e-2	270	9.698131e-1	1.000000e+0	1.000000e+0	2.978385e-1	3.357524e+0	1	1332	2.325581e-2	7.507508e-4	DMR_9	med29
GO Biological Process	GO:0031326	regulation of cellular biosynthetic process	272	9.849000e-1	1.000000e+0	1.000000e+0	2.599289e-1	3.847205e+0	1	1.603002e-1	4.166667e-2	273	9.721955e-1	1.000000e+0	1.000000e+0	2.912782e-1	3.433144e+0	1	1362	2.325581e-2	7.342144e-4	DMR_9	med29
GO Biological Process	GO:0009889	regulation of biosynthetic process	273	9.850727e-1	1.000000e+0	1.000000e+0	2.592780e-1	3.856864e+0	1	1.607027e-1	4.166667e-2	274	9.725743e-1	1.000000e+0	1.000000e+0	2.902128e-1	3.445747e+0	1	1367	2.325581e-2	7.315289e-4	DMR_9	med29
GO Biological Process	GO:0010468	regulation of gene expression	274	9.856212e-1	1.000000e+0	1.000000e+0	2.571845e-1	3.888259e+0	1	1.620108e-1	4.166667e-2	274	9.725743e-1	1.000000e+0	1.000000e+0	2.902128e-1	3.445747e+0	1	1367	2.325581e-2	7.315289e-4	DMR_9	med29
GO Biological Process	GO:0060255	regulation of macromolecule metabolic process	275	9.907356e-1	1.000000e+0	1.000000e+0	2.351133e-1	4.253269e+0	1	1.772195e-1	4.166667e-2	277	9.814061e-1	1.000000e+0	1.000000e+0	2.630775e-1	3.801161e+0	1	1508	2.325581e-2	6.631300e-4	DMR_9	med29
GO Biological Process	GO:0006810	transport	276	9.913631e-1	1.000000e+0	1.000000e+0	2.319711e-1	4.310883e+0	1	1.796201e-1	4.166667e-2	279	9.905890e-1	1.000000e+0	1.000000e+0	2.264389e-1	4.416203e+0	1	1752	2.325581e-2	5.707763e-4	DMR_20	slc6a1l
GO Biological Process	GO:0051234	establishment of localization	277	9.920981e-1	1.000000e+0	1.000000e+0	2.281168e-1	4.383718e+0	1	1.826549e-1	4.166667e-2	280	9.912039e-1	1.000000e+0	1.000000e+0	2.233789e-1	4.476699e+0	1	1776	2.325581e-2	5.630631e-4	DMR_20	slc6a1l
GO Biological Process	GO:0050794	regulation of cellular process	278	9.948831e-1	1.000000e+0	1.000000e+0	4.766205e-1	1.049053e+1	5	4.371053e-1	2.083333e-1	271	9.701299e-1	1.000000e+0	1.000000e+0	5.689115e-1	1.054646e+1	6	4184	1.395349e-1	1.434034e-3	DMR_16,DMR_20,DMR_30,DMR_5,DMR_9	cxcr7b,glrx5,iqsec3a,med29,rhol,si:dkey-63b1.1
GO Biological Process	GO:0050789	regulation of biological process	279	9.963683e-1	1.000000e+0	1.000000e+0	4.636135e-1	1.078484e+1	5	4.493685e-1	2.083333e-1	276	9.778585e-1	1.000000e+0	1.000000e+0	5.487150e-1	1.093464e+1	6	4338	1.395349e-1	1.383126e-3	DMR_16,DMR_20,DMR_30,DMR_5,DMR_9	cxcr7b,glrx5,iqsec3a,med29,rhol,si:dkey-63b1.1
GO Biological Process	GO:0065007	biological regulation	280	9.975892e-1	1.000000e+0	1.000000e+0	4.494933e-1	1.112364e+1	5	4.634849e-1	2.083333e-1	278	9.848172e-1	1.000000e+0	1.000000e+0	5.260388e-1	1.140600e+1	6	4525	1.395349e-1	1.325967e-3	DMR_16,DMR_20,DMR_30,DMR_5,DMR_9	cxcr7b,glrx5,iqsec3a,med29,rhol,si:dkey-63b1.1
#
# Ontology	TermsTested	MinAnnotCount	MaxAnnotCount
#
# GO Biological Process	4067	1	Inf
